lid,X3857,Y3857,kind,trigger,forest_type,slope,chm
bg_34263,13379402.79569696,2786636.302551287,bg,BG,__NONFOREST__,0.0,-1
bg_34264,13408194.37100868,2755220.425696582,bg,BG,__NONFOREST__,0.0,0
bg_34265,13438220.317865832,2507611.5045049936,bg,BG,闊葉樹林型,20.223,10
bg_34266,13424306.94730229,2866497.113067267,bg,BG,__NONFOREST__,0.0,0
bg_34267,13498122.923260154,2852243.9192028474,bg,BG,__NONFOREST__,0.0,0
bg_34268,13521776.910949595,2855563.782578308,bg,BG,闊葉樹林型,33.543,0
bg_34269,13380402.863180486,2840440.7821456785,bg,BG,__NONFOREST__,0.0,-1
bg_34270,13442174.530372512,2591300.495256898,bg,BG,闊葉樹林型,36.918,18
bg_34271,13449062.792744128,2761757.658317576,bg,BG,竹闊混淆林,26.294,6
bg_34272,13457411.810525453,2767736.510068965,bg,BG,闊葉樹林型,17.96,12
bg_34273,13475341.244334703,2895094.713951006,bg,BG,__NONFOREST__,0.0,0
bg_34274,13384044.707519935,2688965.7028679927,bg,BG,__NONFOREST__,0.0,0
bg_34275,13385639.402036585,2797695.7025252245,bg,BG,__NONFOREST__,0.0,0
bg_34276,13552861.845013527,2626511.4596367017,bg,BG,__NONFOREST__,0.0,-1
bg_34277,13491085.666787691,2675645.4097797414,bg,BG,闊葉樹林型,54.11,16
bg_34278,13395498.802571846,2881693.2969814567,bg,BG,__NONFOREST__,0.0,-1
bg_34279,13415843.343793182,2855191.3798570437,bg,BG,__NONFOREST__,0.0,-1
bg_34280,13446672.01292157,2627908.9588923315,bg,BG,闊葉樹林型,52.288,3
bg_34281,13490688.558745038,2663469.078690025,bg,BG,闊葉樹林型,49.453,17
bg_34282,13467965.317611648,2883701.2340599564,bg,BG,__NONFOREST__,,0
bg_34283,13530120.402918594,2781624.592364209,bg,BG,闊葉樹林型,21.902,12
bg_34284,13539634.82955918,2661664.3225692743,bg,BG,__NONFOREST__,0.0,0
bg_34285,13492805.996895736,2683318.8214463037,bg,BG,闊葉樹林型,42.971,9
bg_34286,13516961.48965416,2563071.884077526,bg,BG,__NONFOREST__,0.0,-1
bg_34287,13495663.645061675,2841790.7108210726,bg,BG,竹林,33.976,8
bg_34288,13371976.04221594,2753715.384975253,bg,BG,__NONFOREST__,0.0,-1
bg_34289,13387721.308510665,2546724.8106774166,bg,BG,__NONFOREST__,,0
bg_34290,13391810.34874821,2530453.926295681,bg,BG,__NONFOREST__,0.0,-1
bg_34291,13560002.184676936,2890510.9332815674,bg,BG,__NONFOREST__,21.191,2
bg_34292,13468530.999190576,2620804.150201589,bg,BG,闊葉樹林型,49.469,18
bg_34293,13423932.690662812,2869457.2819062374,bg,BG,__NONFOREST__,0.0,0
bg_34294,13480521.267221823,2769964.2715908983,bg,BG,闊葉樹林型,41.789,26
bg_34295,13536680.05954579,2591721.34716576,bg,BG,__NONFOREST__,,0
bg_34296,13427002.978432104,2517083.216440483,bg,BG,__NONFOREST__,,0
bg_34297,13390006.361132136,2798022.9141783877,bg,BG,__NONFOREST__,0.0,0
bg_34298,13462670.30854906,2498370.1346782832,bg,BG,__NONFOREST__,,0
bg_34299,13369718.25319416,2878365.116271594,bg,BG,__NONFOREST__,0.0,-1
bg_34300,13485086.08753426,2696867.5258376203,bg,BG,針葉樹林型,26.174,8
bg_34301,13570041.86145068,2757250.138574187,bg,BG,__NONFOREST__,0.0,0
bg_34302,13452414.091030542,2590737.66002125,bg,BG,闊葉樹林型,56.554,16
bg_34303,13388805.289914977,2550111.516372937,bg,BG,__NONFOREST__,,0
bg_34304,13429626.431899952,2890603.131225219,bg,BG,__NONFOREST__,0.0,0
bg_34305,13563860.238087583,2842057.3847218035,bg,BG,__NONFOREST__,,0
bg_34306,13460148.516055692,2542949.635329101,bg,BG,__NONFOREST__,,0
bg_34307,13447493.909289878,2878668.6811407497,bg,BG,__NONFOREST__,0.0,0
bg_34308,13456134.201279312,2858368.329805808,bg,BG,__NONFOREST__,,0
bg_34309,13568475.886311151,2523858.964894455,bg,BG,__NONFOREST__,0.0,-1
bg_34310,13448973.57521268,2909965.4012452546,bg,BG,__NONFOREST__,0.0,-1
bg_34311,13372363.16606291,2606608.9413975,bg,BG,__NONFOREST__,,0
bg_34312,13435073.60933242,2724523.636949748,bg,BG,__NONFOREST__,0.0,0
bg_34313,13510627.19012506,2807209.0975939827,bg,BG,闊葉樹林型,9.687,25
bg_34314,13475966.133275472,2767964.2826497923,bg,BG,闊葉樹林型,40.73,9
bg_34315,13534348.965145444,2829842.747217325,bg,BG,闊葉樹林型,19.471,11
bg_34316,13419606.954147091,2552910.567864249,bg,BG,__NONFOREST__,,0
bg_34317,13435402.241333185,2872117.081809398,bg,BG,__NONFOREST__,0.0,0
bg_34318,13522477.808172056,2807009.6729889465,bg,BG,針闊葉樹混淆,28.773,7
bg_34319,13473184.436113916,2617232.65266764,bg,BG,闊葉樹林型,29.642,18
bg_34320,13438587.553857274,2704779.858369988,bg,BG,闊葉樹林型,40.883,26
bg_34321,13483938.46343222,2909248.3098599734,bg,BG,__NONFOREST__,0.0,-1
bg_34322,13425561.63422808,2540687.823612808,bg,BG,__NONFOREST__,,0
bg_34323,13452255.709699515,2865010.974069684,bg,BG,__NONFOREST__,,0
bg_34324,13469309.89218486,2668774.468579408,bg,BG,__NONFOREST__,40.896,0
bg_34325,13569292.367677728,2680565.820866924,bg,BG,__NONFOREST__,0.0,-1
bg_34326,13576010.759889636,2891528.2586674225,bg,BG,__NONFOREST__,,0
bg_34327,13436449.579041004,2567737.69255076,bg,BG,闊葉樹林型,36.201,7
bg_34328,13544438.730463518,2534511.557835292,bg,BG,__NONFOREST__,0.0,-1
bg_34329,13463289.39069052,2720241.0358617734,bg,BG,闊葉樹林型,64.817,23
bg_34330,13407972.64195625,2572040.422088776,bg,BG,__NONFOREST__,0.506,0
bg_34331,13378199.069018718,2653682.871957453,bg,BG,__NONFOREST__,0.0,0
bg_34332,13479220.465833312,2541872.2950801235,bg,BG,__NONFOREST__,0.0,-1
bg_34333,13451498.898878133,2649927.228717174,bg,BG,針葉樹林型,30.592,11
bg_34334,13547082.493835678,2658331.702275725,bg,BG,__NONFOREST__,0.0,-1
bg_34335,13425744.264620565,2898527.847582717,bg,BG,__NONFOREST__,0.0,-1
bg_34336,13476731.352226565,2637757.996576797,bg,BG,闊葉樹林型,51.0,12
bg_34337,13525223.894178716,2741342.974839812,bg,BG,竹闊混淆林,32.052,6
bg_34338,13561966.948547767,2522693.652051064,bg,BG,__NONFOREST__,0.0,-1
bg_34339,13424062.48587556,2767678.9984135963,bg,BG,__NONFOREST__,2.581,0
bg_34340,13443207.4779895,2907672.466168508,bg,BG,__NONFOREST__,0.0,-1
bg_34341,13525681.54699394,2726611.624847064,bg,BG,__NONFOREST__,0.506,0
bg_34342,13456203.747242162,2787004.918417576,bg,BG,闊葉樹林型,49.899,17
bg_34343,13426926.170578958,2836483.8843360483,bg,BG,__NONFOREST__,,0
bg_34344,13401105.325515855,2645367.924870595,bg,BG,__NONFOREST__,4.659,0
bg_34345,13400614.9737592,2860776.2565361946,bg,BG,__NONFOREST__,0.0,-1
bg_34346,13500915.141492251,2501566.709850338,bg,BG,__NONFOREST__,0.0,-1
bg_34347,13365178.78727462,2552471.186792202,bg,BG,__NONFOREST__,0.0,-1
bg_34348,13379342.835757824,2583140.60384413,bg,BG,__NONFOREST__,0.0,0
bg_34349,13399898.496053308,2880168.889397226,bg,BG,__NONFOREST__,0.0,-1
bg_34350,13548217.263189318,2632008.2476621373,bg,BG,__NONFOREST__,0.0,-1
bg_34351,13568453.222642278,2663253.809327274,bg,BG,__NONFOREST__,0.0,-1
bg_34352,13472210.329817953,2537445.062067302,bg,BG,__NONFOREST__,0.0,-1
bg_34353,13498393.863417596,2501096.2676242176,bg,BG,__NONFOREST__,0.0,-1
bg_34354,13481608.096062146,2899090.963240026,bg,BG,__NONFOREST__,0.0,-1
bg_34355,13520784.07058115,2690214.3125090464,bg,BG,闊葉樹林型,35.985,15
bg_34356,13395453.612911947,2543526.4573474126,bg,BG,__NONFOREST__,,-1
bg_34357,13499708.62863557,2625572.969185462,bg,BG,闊葉樹林型,38.893,0
bg_34358,13387014.608247524,2566927.1062158872,bg,BG,__NONFOREST__,,0
bg_34359,13529580.239672365,2652018.073259407,bg,BG,__NONFOREST__,,0
bg_34360,13388507.225216905,2651378.6214201697,bg,BG,__NONFOREST__,0.0,0
bg_34361,13499333.552103927,2596360.5635993443,bg,BG,__NONFOREST__,0.0,0
bg_34362,13517433.38220153,2903775.8548850724,bg,BG,__NONFOREST__,,0
bg_34363,13367044.398857951,2535742.016734306,bg,BG,__NONFOREST__,0.0,-1
bg_34364,13551613.44247555,2777177.1579278144,bg,BG,__NONFOREST__,,0
bg_34365,13534276.12816836,2676632.448801643,bg,BG,__NONFOREST__,,0
bg_34366,13495225.158560932,2885977.563273839,bg,BG,__NONFOREST__,0.506,0
bg_34367,13495893.474979458,2773988.438295955,bg,BG,針葉樹林型,48.549,8
bg_34368,13464080.50194751,2614017.439859744,bg,BG,闊葉樹林型,31.424,22
bg_34369,13539162.502755564,2720314.820979966,bg,BG,__NONFOREST__,0.0,0
bg_34370,13397356.816992149,2795043.2934827227,bg,BG,__NONFOREST__,0.0,0
bg_34371,13410951.529475342,2846158.603741696,bg,BG,__NONFOREST__,0.0,-1
bg_34372,13396179.009405952,2628521.966991707,bg,BG,__NONFOREST__,0.0,3
bg_34373,13474374.07609295,2601651.7322644093,bg,BG,闊葉樹林型,27.565,6
bg_34374,13442959.393127294,2676092.239448133,bg,BG,待成林地,49.225,0
bg_34375,13536745.830058295,2585242.750481018,bg,BG,__NONFOREST__,,0
bg_34376,13507342.0681134,2710601.158809121,bg,BG,針闊葉樹混淆,21.111,12
bg_34377,13446824.475363344,2683262.1970869736,bg,BG,闊葉樹林型,26.454,5
bg_34378,13488875.144091144,2525981.861671751,bg,BG,__NONFOREST__,0.0,-1
bg_34379,13525459.244721849,2750101.531473581,bg,BG,闊葉樹林型,28.801,12
bg_34380,13547470.379730254,2627577.482575613,bg,BG,__NONFOREST__,0.0,-1
bg_34381,13432199.603101185,2538804.094351073,bg,BG,__NONFOREST__,,0
bg_34382,13534910.859879212,2674023.894086316,bg,BG,__NONFOREST__,,0
bg_34383,13514744.12286566,2826956.490491516,bg,BG,針葉樹林型,37.427,26
bg_34384,13428916.598578982,2764888.0402339,bg,BG,__NONFOREST__,7.486,0
bg_34385,13560478.963222736,2544592.1556279906,bg,BG,__NONFOREST__,0.0,-1
bg_34386,13500048.04291772,2616738.7096812,bg,BG,__NONFOREST__,,0
bg_34387,13420254.150014762,2553300.007129086,bg,BG,__NONFOREST__,,0
bg_34388,13571728.573302522,2603802.425175608,bg,BG,__NONFOREST__,0.0,-1
bg_34389,13442726.78219689,2891394.9698223467,bg,BG,__NONFOREST__,0.0,0
bg_34390,13488486.892204354,2579439.5993779097,bg,BG,__NONFOREST__,,0
bg_34391,13534834.32350677,2636768.150394286,bg,BG,__NONFOREST__,,0
bg_34392,13379932.746959668,2882062.9693367654,bg,BG,__NONFOREST__,0.0,-1
bg_34393,13481165.30170133,2792895.0608248576,bg,BG,針葉樹林型,34.293,10
bg_34394,13402366.861067878,2839415.2512837886,bg,BG,__NONFOREST__,0.0,-1
bg_34395,13553405.380850373,2741403.0416922383,bg,BG,__NONFOREST__,,0
bg_34396,13534822.20499951,2505756.8874823507,bg,BG,__NONFOREST__,,0
bg_34397,13522292.173321754,2608323.7790312604,bg,BG,__NONFOREST__,0.0,0
bg_34398,13460101.133202434,2902157.5513973725,bg,BG,__NONFOREST__,0.0,-1
bg_34399,13463820.41228305,2887876.398047438,bg,BG,__NONFOREST__,,0
bg_34400,13395430.713200567,2506669.226581285,bg,BG,__NONFOREST__,0.0,-1
bg_34401,13552757.269151771,2702692.9963979824,bg,BG,__NONFOREST__,0.0,-1
bg_34402,13461176.052167168,2900408.823958941,bg,BG,__NONFOREST__,0.0,-1
bg_34403,13425437.779908946,2909877.86252948,bg,BG,__NONFOREST__,0.0,-1
bg_34404,13570006.06949157,2780348.2417139523,bg,BG,__NONFOREST__,0.0,0
bg_34405,13536273.248116303,2881108.0891251783,bg,BG,__NONFOREST__,25.438,7
bg_34406,13372171.517250838,2702489.741846892,bg,BG,__NONFOREST__,,0
bg_34407,13480096.81596074,2894536.8761902237,bg,BG,__NONFOREST__,0.0,0
bg_34408,13413128.821459465,2542048.245155599,bg,BG,__NONFOREST__,,-1
bg_34409,13575947.003054108,2714012.175699633,bg,BG,__NONFOREST__,0.0,-1
bg_34410,13459776.90193622,2638864.569022394,bg,BG,針葉樹林型,21.221,7
bg_34411,13420380.077395186,2647071.19718406,bg,BG,闊葉樹林型,41.659,13
bg_34412,13561206.3714955,2658122.00733276,bg,BG,__NONFOREST__,0.0,-1
bg_34413,13559061.69177536,2765772.6004345976,bg,BG,__NONFOREST__,,0
bg_34414,13513755.444432152,2900087.5157124856,bg,BG,__NONFOREST__,0.0,0
bg_34415,13384979.589089656,2710938.1182448748,bg,BG,__NONFOREST__,4.348,0
bg_34416,13476357.405704282,2818386.6235257457,bg,BG,待成林地,41.99,4
bg_34417,13544039.400865031,2747288.2346152053,bg,BG,__NONFOREST__,,0
bg_34418,13416020.008202964,2729706.0496052685,bg,BG,__NONFOREST__,0.506,0
bg_34419,13503282.16641965,2551894.2746099504,bg,BG,__NONFOREST__,0.0,-1
bg_34420,13522431.55424157,2877970.2212437354,bg,BG,__NONFOREST__,0.0,0
bg_34421,13503599.672638487,2543176.4799029087,bg,BG,__NONFOREST__,0.0,0
bg_34422,13537991.353009852,2647492.3798059053,bg,BG,__NONFOREST__,0.0,0
bg_34423,13556638.629480526,2823613.905538565,bg,BG,闊葉樹林型,34.275,14
bg_34424,13415156.881518904,2598850.019337446,bg,BG,__NONFOREST__,0.0,2
bg_34425,13383257.3314935,2879368.6778447623,bg,BG,__NONFOREST__,0.0,-1
bg_34426,13464794.362767952,2732866.5008505243,bg,BG,__NONFOREST__,50.025,1
bg_34427,13478420.447204266,2557666.575509003,bg,BG,__NONFOREST__,,0
bg_34428,13576919.942501914,2874432.909461989,bg,BG,闊葉樹林型,35.266,4
bg_34429,13559635.158100825,2538331.461228195,bg,BG,__NONFOREST__,0.0,-1
bg_34430,13463454.066619135,2866091.379709153,bg,BG,__NONFOREST__,,0
bg_34431,13497241.706193233,2518164.810915991,bg,BG,__NONFOREST__,0.0,-1
bg_34432,13537353.828831822,2887082.3270618925,bg,BG,__NONFOREST__,22.168,6
bg_34433,13560536.662112365,2690133.539941156,bg,BG,__NONFOREST__,0.0,-1
bg_34434,13511720.249599788,2745385.821580255,bg,BG,針闊葉樹混淆,44.667,12
bg_34435,13413024.047203273,2590577.5911640413,bg,BG,__NONFOREST__,0.0,0
bg_34436,13529737.686210915,2749887.2063322994,bg,BG,竹闊混淆林,25.292,12
bg_34437,13538593.805770122,2783739.1142679336,bg,BG,闊葉樹林型,44.439,14
bg_34438,13523036.471566716,2879582.5264448016,bg,BG,__NONFOREST__,0.0,0
bg_34439,13557545.33564881,2762348.682322761,bg,BG,__NONFOREST__,,0
bg_34440,13558770.279044446,2585982.332853389,bg,BG,__NONFOREST__,0.0,-1
bg_34441,13416273.50842932,2572602.469682728,bg,BG,__NONFOREST__,1.432,0
bg_34442,13444404.527148522,2787125.7387439194,bg,BG,__NONFOREST__,4.169,0
bg_34443,13373298.582241094,2625504.381465364,bg,BG,__NONFOREST__,,0
bg_34444,13435994.143637111,2527553.199479657,bg,BG,__NONFOREST__,,0
bg_34445,13369245.669139788,2738138.2578829806,bg,BG,__NONFOREST__,0.0,0
bg_34446,13447944.205435868,2548068.4726171037,bg,BG,闊葉樹林型,49.155,13
bg_34447,13573124.697073797,2719058.3567958614,bg,BG,__NONFOREST__,0.0,-1
bg_34448,13544656.256345185,2610159.9899373823,bg,BG,__NONFOREST__,0.0,-1
bg_34449,13425614.699444242,2701504.0999525767,bg,BG,__NONFOREST__,26.511,18
bg_34450,13539143.519428397,2706844.790976606,bg,BG,__NONFOREST__,0.0,0
bg_34451,13505704.70367166,2833958.047808771,bg,BG,竹林,41.789,4
bg_34452,13367207.151672589,2598472.903552371,bg,BG,__NONFOREST__,0.0,0
bg_34453,13559327.33474489,2670507.636219251,bg,BG,__NONFOREST__,0.0,-1
bg_34454,13364013.808809135,2698513.4880125527,bg,BG,__NONFOREST__,,0
bg_34455,13462021.133785246,2601827.4518927173,bg,BG,闊葉樹林型,43.423,12
bg_34456,13500704.407795493,2879324.741250479,bg,BG,__NONFOREST__,0.0,0
bg_34457,13534285.54471763,2677599.027962556,bg,BG,__NONFOREST__,,0
bg_34458,13437903.415111152,2654802.439675159,bg,BG,闊葉樹林型,38.791,15
bg_34459,13417134.83349697,2811060.040540834,bg,BG,__NONFOREST__,,0
bg_34460,13512598.440249853,2626158.8908949224,bg,BG,__NONFOREST__,,0
bg_34461,13435385.10516493,2735859.9248789195,bg,BG,__NONFOREST__,2.581,0
bg_34462,13414929.64412527,2717368.104377662,bg,BG,__NONFOREST__,1.432,0
bg_34463,13471600.399019849,2732230.454761541,bg,BG,闊葉樹林型,38.813,16
bg_34464,13428466.08974584,2723301.079563359,bg,BG,闊葉樹林型,28.773,16
bg_34465,13362574.045877486,2569558.2010796578,bg,BG,__NONFOREST__,0.0,-1
bg_34466,13363536.713533234,2750516.0301442803,bg,BG,__NONFOREST__,0.0,-1
bg_34467,13453592.64544914,2658206.454668696,bg,BG,針闊葉樹混淆,40.776,25
bg_34468,13404594.001244992,2790765.5058952025,bg,BG,__NONFOREST__,,0
bg_34469,13470240.863927327,2772960.517367164,bg,BG,闊葉樹林型,46.004,15
bg_34470,13512278.600326205,2752428.715457394,bg,BG,闊葉樹林型,20.892,14
bg_34471,13485047.241578016,2551699.53991244,bg,BG,__NONFOREST__,0.0,0
bg_34472,13508400.472644627,2692887.826124517,bg,BG,竹林,18.979,8
bg_34473,13389297.587035788,2585848.266848976,bg,BG,__NONFOREST__,0.0,0
bg_34474,13426621.89312596,2770308.852937715,bg,BG,__NONFOREST__,1.601,0
bg_34475,13556814.458232036,2559644.729112433,bg,BG,__NONFOREST__,0.0,-1
bg_34476,13512644.842334472,2615570.22957161,bg,BG,__NONFOREST__,,0
bg_34477,13563848.4600602,2760782.358454512,bg,BG,__NONFOREST__,0.0,0
bg_34478,13464311.594143145,2596407.5255316687,bg,BG,闊葉樹林型,55.888,11
bg_34479,13435730.194538103,2659141.3026194246,bg,BG,__NONFOREST__,9.23,4
bg_34480,13495640.55704493,2669287.1252107825,bg,BG,闊葉樹林型,39.913,18
bg_34481,13443180.142824955,2644134.870354401,bg,BG,闊葉樹林型,32.274,15
bg_34482,13566562.679507067,2523266.571480816,bg,BG,__NONFOREST__,0.0,-1
bg_34483,13501897.836957317,2539554.0445829933,bg,BG,__NONFOREST__,0.0,0
bg_34484,13497453.49038724,2653893.2281755726,bg,BG,__NONFOREST__,1.601,0
bg_34485,13532480.986013005,2591940.116584145,bg,BG,__NONFOREST__,,0
bg_34486,13388915.584860845,2658523.7561502266,bg,BG,__NONFOREST__,0.0,0
bg_34487,13565580.770600082,2532899.317150084,bg,BG,__NONFOREST__,0.0,-1
bg_34488,13572260.950352922,2754786.56666073,bg,BG,__NONFOREST__,0.0,0
bg_34489,13422979.216966009,2539671.453620715,bg,BG,__NONFOREST__,,-1
bg_34490,13387847.504841134,2559180.494898683,bg,BG,__NONFOREST__,,0
bg_34491,13532107.704469044,2636494.650017953,bg,BG,__NONFOREST__,,0
bg_34492,13399340.293952333,2631001.729623731,bg,BG,竹林,12.576,11
bg_34493,13428167.169350889,2545532.348299947,bg,BG,__NONFOREST__,,0
bg_34494,13437785.883869825,2582989.976106328,bg,BG,闊葉樹林型,40.56,4
bg_34495,13428224.10118108,2759804.03503911,bg,BG,__NONFOREST__,0.0,0
bg_34496,13501221.526304496,2852855.2834196608,bg,BG,__NONFOREST__,1.132,0
bg_34497,13493724.07479475,2541245.0775826755,bg,BG,__NONFOREST__,0.0,-1
bg_34498,13476123.31113974,2715013.95314272,bg,BG,闊葉樹林型,39.616,14
bg_34499,13438167.669209031,2567729.401038628,bg,BG,闊葉樹林型,19.227,8
bg_34500,13530351.644026997,2497669.740397174,bg,BG,__NONFOREST__,,-1
bg_34501,13498898.186262911,2793375.250555752,bg,BG,闊葉樹林型,50.239,19
bg_34502,13495120.233020123,2756226.0650098985,bg,BG,闊葉樹林型,36.059,13
bg_34503,13447820.260327827,2519528.504182749,bg,BG,竹闊混淆林,6.137,8
bg_34504,13467565.094073836,2734285.9439983894,bg,BG,__NONFOREST__,43.027,12
bg_34505,13417062.876719784,2815752.626580122,bg,BG,__NONFOREST__,,0
bg_34506,13407424.130127912,2816151.098647351,bg,BG,__NONFOREST__,,0
bg_34507,13363119.460255714,2536889.278624408,bg,BG,__NONFOREST__,0.0,-1
bg_34508,13467924.767057136,2571459.0363619034,bg,BG,__NONFOREST__,,0
bg_34509,13405710.393357128,2708354.950029842,bg,BG,__NONFOREST__,0.506,0
bg_34510,13367960.601977928,2641818.045100016,bg,BG,__NONFOREST__,0.0,0
bg_34511,13385943.674934248,2620554.4204978766,bg,BG,__NONFOREST__,1.132,0
bg_34512,13531069.599815672,2637061.636445896,bg,BG,__NONFOREST__,,0
bg_34513,13459923.036053402,2670135.052643169,bg,BG,__NONFOREST__,14.45,0
bg_34514,13573273.663117616,2542860.857592719,bg,BG,__NONFOREST__,0.0,-1
bg_34515,13414866.847565811,2521712.076006093,bg,BG,__NONFOREST__,0.0,-1
bg_34516,13397449.339203784,2497913.82987302,bg,BG,__NONFOREST__,0.0,-1
bg_34517,13467830.528851416,2778707.6558432174,bg,BG,闊葉樹林型,37.978,14
bg_34518,13483720.543531597,2628741.745239805,bg,BG,闊葉樹林型,20.196,8
bg_34519,13512308.19961423,2757465.0878151464,bg,BG,闊葉樹林型,34.772,5
bg_34520,13431364.665604822,2785929.7068173606,bg,BG,__NONFOREST__,3.078,0
bg_34521,13407327.52842555,2523296.846716527,bg,BG,__NONFOREST__,0.0,-1
bg_34522,13417973.377180137,2665605.8869542438,bg,BG,竹闊混淆林,37.707,11
bg_34523,13415430.344053123,2787360.382009344,bg,BG,__NONFOREST__,0.0,0
bg_34524,13550035.516487489,2615869.247308772,bg,BG,__NONFOREST__,0.0,-1
bg_34525,13576767.756336194,2597268.9403078333,bg,BG,__NONFOREST__,0.0,-1
bg_34526,13481609.973686676,2858089.4167558434,bg,BG,__NONFOREST__,20.857,0
bg_34527,13375819.867451424,2738648.4687623773,bg,BG,__NONFOREST__,0.0,0
bg_34528,13477129.391761974,2794995.7763067726,bg,BG,針葉樹林型,38.177,6
bg_34529,13545542.924143055,2670192.5710207988,bg,BG,__NONFOREST__,0.0,-1
bg_34530,13370489.254780706,2889724.212991872,bg,BG,__NONFOREST__,0.0,-1
bg_34531,13514939.058346484,2905978.720010605,bg,BG,__NONFOREST__,,0
bg_34532,13419000.025140708,2650233.018709769,bg,BG,竹闊混淆林,21.974,8
bg_34533,13539265.929656036,2884967.796617062,bg,BG,闊葉樹林型,26.965,8
bg_34534,13555377.611254392,2511616.0454691323,bg,BG,__NONFOREST__,,-1
bg_34535,13437827.780767825,2573608.4107117085,bg,BG,闊葉樹林型,46.107,8
bg_34536,13485036.264761657,2581867.642558956,bg,BG,__NONFOREST__,,0
bg_34537,13460199.512836998,2731157.383754146,bg,BG,針葉樹林型,37.937,13
bg_34538,13472436.435115129,2590447.08668098,bg,BG,__NONFOREST__,5.576,0
bg_34539,13540909.099742427,2665874.3364423136,bg,BG,__NONFOREST__,0.0,0
bg_34540,13385642.27248376,2908130.62587349,bg,BG,__NONFOREST__,0.0,-1
bg_34541,13492341.454746649,2737290.2796626026,bg,BG,針葉樹林型,14.187,18
bg_34542,13576198.272279644,2801728.6801521746,bg,BG,__NONFOREST__,0.0,0
bg_34543,13513648.55026773,2523755.7482293216,bg,BG,__NONFOREST__,0.0,0
bg_34544,13463678.408169812,2634592.0407123067,bg,BG,針葉樹林型,27.555,5
bg_34545,13482897.288045583,2535349.0436774534,bg,BG,__NONFOREST__,0.0,-1
bg_34546,13425937.34812406,2550095.6061651423,bg,BG,__NONFOREST__,,0
bg_34547,13517950.375261275,2587402.6493793176,bg,BG,__NONFOREST__,,0
bg_34548,13540660.596532617,2874420.5387162976,bg,BG,闊葉樹林型,29.209,5
bg_34549,13507160.942678943,2627036.019022904,bg,BG,__NONFOREST__,,0
bg_34550,13372061.901036616,2586183.028400619,bg,BG,__NONFOREST__,0.0,0
bg_34551,13499975.337059118,2566108.90377102,bg,BG,__NONFOREST__,0.0,0
bg_34552,13556042.942458184,2882801.35932032,bg,BG,闊葉樹林型,26.074,10
