lid,event,ft,slope,x,y,total,max24,max72,map_mm,annmax_mm
2018_67,0909熱帶低壓暨山竹颱風,闊葉樹林型,44.19926406432079,258299.52,2560649.73,166.23500061035156,120.125,144.68499755859375,1899.56494140625,103.24708557128906
2018_68,0909熱帶低壓暨山竹颱風,闊葉樹林型,48.082496179513946,264884.8,2560373.97,159.739990234375,96.79999542236328,121.3449935913086,2042.8485107421875,116.05941772460938
2018_69,0909熱帶低壓暨山竹颱風,闊葉樹林型,52.15176825496264,272827.29,2583550.8,171.80499267578125,118.53499603271484,142.63499450683594,2521.49609375,159.008544921875
2018_70,0909熱帶低壓暨山竹颱風,闊葉樹林型,47.7924373291279,256407.43,2582265.67,166.77999877929688,116.3449935913086,152.3199920654297,2362.748779296875,143.79148864746094
2018_72,0909熱帶低壓暨山竹颱風,闊葉樹林型,41.46155762076173,282934.86,2659975.93,121.5949935913086,75.4000015258789,104.40999603271484,2648.472900390625,151.1837158203125
2019_0,白鹿颱風,闊葉樹林型,16.808314433366295,270101.04,2582758.12,192.95999145507812,184.00999450683594,192.95999145507812,2361.29248046875,146.88917541503906
2019_2,白鹿颱風,闊葉樹林型,46.53438273346463,245665.92,2582198.89,153.5800018310547,130.30999755859375,153.5800018310547,2611.469970703125,128.01031494140625
2019_3,白鹿颱風,闊葉樹林型,46.5263493090976,248744.43,2579816.34,153.5800018310547,130.30999755859375,153.5800018310547,2611.469970703125,128.01031494140625
2019_5,白鹿颱風,闊葉樹林型,39.63842114615208,262082.24,2570980.26,189.625,181.58499145507812,189.625,2327.461181640625,142.00421142578125
2019_7,白鹿颱風,闊葉樹林型,41.23221278344418,255854.82,2547764.76,178.30499267578125,162.63999938964844,178.30499267578125,1937.48486328125,103.57821655273438
2019_9,白鹿颱風,闊葉樹林型,34.78470182920318,240140.68,2532749.33,114.375,102.90499877929688,114.375,2763.902587890625,134.30699157714844
2019_10,白鹿颱風,闊葉樹林型,40.376760812124,238082.75,2528446.86,118.56499481201172,104.79499816894531,118.56499481201172,2659.308349609375,132.2608642578125
2019_12,白鹿颱風,闊葉樹林型,37.247373202381205,243787.9,2527747.92,114.375,102.90499877929688,114.375,2763.902587890625,134.30699157714844
2019_13,利奇馬颱風,竹林,37.90505895833579,281895.43,2727704.03,110.48999786376953,88.44499969482422,110.48999786376953,2176.807373046875,125.84896087646484
2019_14,利奇馬颱風,闊葉樹林型,35.14579037169356,275653.47,2665432.4,99.59500122070312,73.05500030517578,99.59500122070312,2686.13525390625,158.62677001953125
2019_15,利奇馬颱風,闊葉樹林型,44.8650800832348,219246.96,2558579.52,55.03999710083008,25.514999389648438,49.88999938964844,2666.719482421875,172.3930206298828
2019_19,白鹿颱風,闊葉樹林型,49.92253116417593,285714.34,2660542.66,101.04000091552734,88.55500030517578,101.04000091552734,2330.667236328125,145.41802978515625
2019_20,白鹿颱風,闊葉樹林型,59.85683435861931,270408.58,2586515.05,192.95999145507812,184.00999450683594,192.95999145507812,2533.548583984375,165.17140197753906
2019_21,白鹿颱風,闊葉樹林型,50.12698754083821,293229.22,2659960.65,156.90499877929688,135.7050018310547,156.90499877929688,2381.613525390625,137.01673889160156
2019_22,白鹿颱風,闊葉樹林型,47.91647143816213,280427.16,2633824.43,91.16999816894531,86.26000213623047,91.16999816894531,2476.8828125,145.62222290039062
2019_23,利奇馬颱風、0815豪雨、白鹿颱風,闊葉樹林型,29.71061986959468,234172.1,2576450.4,413.97998046875,122.33499908447266,141.1999969482422,2418.293701171875,138.82501220703125
2019_25,白鹿颱風,闊葉樹林型,52.61435829572586,259227.02,2557152.39,159.9250030517578,142.91000366210938,159.9250030517578,1899.56494140625,103.24708557128906
2019_26,白鹿颱風,闊葉樹林型,48.50622597171452,250910.69,2556707.03,159.9250030517578,142.91000366210938,159.9250030517578,1921.8065185546875,106.97059631347656
2019_27,白鹿颱風,闊葉樹林型,51.5012610615559,250899.07,2556991.34,159.9250030517578,142.91000366210938,159.9250030517578,1921.8065185546875,106.97059631347656
2019_28,利奇馬颱風、0815豪雨、白鹿颱風,闊葉樹林型,40.327805440220686,235882.71,2556309.24,417.2149963378906,133.43499755859375,151.52499389648438,2601.054931640625,152.44601440429688
2019_30,利奇馬颱風、0815豪雨、白鹿颱風,闊葉樹林型,36.05502968442895,225850.96,2527764.55,403.2749938964844,82.91999816894531,124.53499603271484,2923.65380859375,170.8692626953125
2019_33,白鹿颱風,闊葉樹林型,49.85993385121615,237326.27,2529044.38,118.56499481201172,104.79499816894531,118.56499481201172,2659.308349609375,132.2608642578125
2019_35,白鹿颱風,闊葉樹林型,28.40597188009524,242540.0,2524764.16,114.375,102.90499877929688,114.375,2639.58642578125,125.33547973632812
2019_37,利奇馬颱風、0815豪雨、白鹿颱風,闊葉樹林型,45.37114282183035,253954.33,2642063.78,281.7449951171875,77.15999603271484,80.125,1799.2901611328125,105.68270874023438
2019_38,利奇馬颱風、0815豪雨、白鹿颱風,闊葉樹林型,38.46757814830217,236660.58,2616675.65,376.94000244140625,100.13999938964844,113.22000122070312,2241.6083984375,131.99200439453125
2019_40,利奇馬颱風、0815豪雨、白鹿颱風,闊葉樹林型,41.56364135798625,275674.5,2666486.27,362.17498779296875,107.00999450683594,129.6199951171875,2508.7705078125,148.00758361816406
2019_42,利奇馬颱風、0815豪雨、白鹿颱風,闊葉樹林型,35.009177890477666,266610.86,2649465.97,349.41497802734375,86.9949951171875,101.00499725341797,2654.02197265625,161.9046173095703
2019_43,利奇馬颱風,闊葉樹林型,45.78377864972804,262153.76,2705743.73,142.4550018310547,93.54000091552734,142.38499450683594,2262.27099609375,154.8490447998047
2019_44,利奇馬颱風,闊葉樹林型,48.651427125408304,257540.1,2706709.04,155.3300018310547,104.07499694824219,155.3300018310547,2114.222412109375,147.14002990722656
2019_45,利奇馬颱風,闊葉樹林型,48.2252263459996,274995.33,2719264.49,95.40499877929688,60.994998931884766,95.40499877929688,2213.0478515625,133.32083129882812
2019_46,利奇馬颱風,闊葉樹林型,44.4246291370315,287487.12,2734916.25,104.54000091552734,91.63999938964844,104.54000091552734,2373.702880859375,141.1601104736328
2019_47,利奇馬颱風,闊葉樹林型,54.75669226784779,284716.41,2737278.31,104.54000091552734,91.63999938964844,104.54000091552734,2242.927978515625,138.89501953125
2019_49,利奇馬颱風、0815豪雨、白鹿颱風,闊葉樹林型,30.541505272932262,271388.28,2670583.02,362.17498779296875,107.00999450683594,129.6199951171875,2795.511962890625,199.6590576171875
2019_50,利奇馬颱風、0815豪雨、白鹿颱風,闊葉樹林型,38.11835994667712,266053.79,2665683.54,357.3349914550781,65.40499877929688,116.20499420166016,2673.134765625,166.9835205078125
2019_52,利奇馬颱風、0815豪雨、白鹿颱風,闊葉樹林型,38.836224204282125,252824.72,2610478.58,350.9700012207031,176.4149932861328,192.52999877929688,2353.643310546875,122.0654296875
2019_54,0518及0611豪雨,闊葉樹林型,53.07950451918269,264883.38,2700743.51,451.4839782714844,86.8699951171875,150.03500366210938,2272.451416015625,134.532958984375
2019_55,0518及0611豪雨,闊葉樹林型,32.985092758994966,265057.54,2700749.89,451.4839782714844,86.8699951171875,150.03500366210938,2272.451416015625,134.532958984375
2019_60,0518及0611豪雨,闊葉樹林型,44.27477570094075,270041.84,2671070.48,526.4854736328125,103.10999298095703,180.5349884033203,2607.684326171875,178.45928955078125
2019_62,0518及0611豪雨,闊葉樹林型,41.74343906313782,275423.4,2664681.74,533.7160034179688,136.36000061035156,208.0749969482422,2763.3662109375,175.1996612548828
2019_63,0518及0611豪雨,闊葉樹林型,35.43232547287678,274532.91,2664915.65,533.7160034179688,136.36000061035156,208.0749969482422,2763.3662109375,175.1996612548828
2019_64,0518及0611豪雨,闊葉樹林型,47.988906399374976,268530.39,2648546.94,510.5579833984375,119.3699951171875,185.67999267578125,2654.02197265625,161.9046173095703
2019_65,0518及0611豪雨,闊葉樹林型,48.70632959817723,275876.6,2649654.15,503.28497314453125,128.08499145507812,191.1649932861328,2958.65625,162.92788696289062
2019_66,0518及0611豪雨,闊葉樹林型,32.51251731617002,272058.88,2647173.77,503.28497314453125,128.08499145507812,191.1649932861328,2772.131103515625,156.80596923828125
2019_67,0518及0611豪雨,闊葉樹林型,37.30694874098832,263808.45,2644723.07,510.5579833984375,119.3699951171875,185.67999267578125,2321.9775390625,147.938720703125
2019_68,0518及0611豪雨,闊葉樹林型,35.41561005234765,258049.41,2646297.26,535.072509765625,106.33999633789062,178.18499755859375,1880.313232421875,143.336669921875
2019_69,0518及0611豪雨,闊葉樹林型,23.893396656492648,268134.47,2643418.88,483.0784912109375,103.93999481201172,179.45999145507812,2437.62939453125,147.73268127441406
2019_73,0518及0611豪雨,闊葉樹林型,48.92370550330525,273780.41,2688069.42,485.29248046875,107.08999633789062,163.25999450683594,2177.51513671875,126.6167221069336
2019_75,0518及0611豪雨,闊葉樹林型,38.61881362583621,254463.85,2642420.06,516.0079956054688,87.625,168.1699981689453,1799.2901611328125,105.68270874023438
2019_81,0518及0611豪雨,闊葉樹林型,25.682184661491608,232357.7,2611202.89,530.2069702148438,75.7449951171875,137.47000122070312,2160.919677734375,115.70194244384766
2019_83,0518及0611豪雨,闊葉樹林型,40.810470609746446,247538.81,2608281.07,510.364990234375,100.55999755859375,159.59500122070312,2327.127197265625,125.59894561767578
2019_84,0518及0611豪雨,闊葉樹林型,54.41469754415778,233306.06,2605042.34,522.4349975585938,101.94999694824219,151.6999969482422,2112.41259765625,108.20011138916016
2019_85,0518及0611豪雨,闊葉樹林型,53.5740778949285,231169.24,2604460.51,522.4349975585938,101.94999694824219,151.6999969482422,2112.41259765625,108.20011138916016
2019_88,0518及0611豪雨,闊葉樹林型,38.32881810145589,233992.09,2563662.46,438.427490234375,80.08499908447266,137.62998962402344,2766.05029296875,162.231689453125
2019_89,0518及0611豪雨,闊葉樹林型,46.30767957874156,232708.07,2565690.43,438.427490234375,80.08499908447266,137.62998962402344,2766.05029296875,162.231689453125
2019_90,0518及0611豪雨,闊葉樹林型,52.15176825496264,221793.65,2565708.23,429.6875,76.04499816894531,125.36000061035156,2787.701904296875,169.62338256835938
2019_91,0518及0611豪雨,竹林,47.03134321771491,225324.7,2562784.45,429.6875,76.04499816894531,125.36000061035156,2777.9365234375,169.5355224609375
2019_92,0518及0611豪雨,闊葉樹林型,47.90920660689004,233384.99,2562991.19,438.427490234375,80.08499908447266,137.62998962402344,2766.05029296875,162.231689453125
2019_93,0518及0611豪雨,闊葉樹林型,44.60978861211985,226658.71,2558607.05,429.6875,76.04499816894531,125.36000061035156,2720.570556640625,170.38348388671875
2019_95,0518及0611豪雨,闊葉樹林型,43.42182054759477,215181.21,2539354.95,385.4324951171875,96.4749984741211,156.0800018310547,2956.617919921875,183.99441528320312
2019_96,0518及0611豪雨,闊葉樹林型,43.38184383278452,222873.46,2540867.58,373.14849853515625,89.55500030517578,152.05999755859375,2914.75244140625,176.5850067138672
2019_99,0518及0611豪雨,闊葉樹林型,41.86581899605287,266161.53,2723531.79,449.1004943847656,136.1949920654297,142.9499969482422,2288.67822265625,146.0561981201172
2019_100,0518及0611豪雨,闊葉樹林型,47.03908938941234,288596.19,2723148.58,423.2724914550781,105.04499816894531,109.44499969482422,1963.00048828125,128.1931915283203
2019_102,0428豪雨,闊葉樹林型,66.80484858308205,301475.18,2696906.5,6.659999847412109,6.46999979019165,6.659999847412109,2391.3486328125,132.9745330810547
2019_104,0428豪雨,闊葉樹林型,51.58925006090717,287194.26,2706810.96,3.305000066757202,3.115000009536743,3.305000066757202,2383.025634765625,150.17239379882812
2019_105,0428豪雨,闊葉樹林型,33.70658681677467,338013.84,2717814.43,24.904998779296875,24.314998626708984,24.814998626708984,2018.3995361328125,134.54263305664062
2019_106,0428豪雨,闊葉樹林型,38.99732513321522,302241.15,2716561.83,7.875,7.835000038146973,7.875,2392.660888671875,149.40223693847656
2019_135,丹娜絲颱風,闊葉樹林型,41.56364135798625,227976.18,2584829.61,70.31500244140625,69.36499786376953,70.31500244140625,2655.336669921875,149.27206420898438
2019_136,丹娜絲颱風,闊葉樹林型,46.13520746598665,230904.18,2562761.38,70.70500183105469,66.47999572753906,70.70500183105469,2766.05029296875,162.231689453125
2020_0,0521暨0528豪雨,闊葉樹林型,53.78647127479047,253338.7,2708158.94,165.6199951171875,65.90999603271484,104.00999450683594,2180.860595703125,151.63124084472656
2020_4,0521暨0528豪雨,闊葉樹林型,38.32881810145589,258064.72,2667529.36,210.4949951171875,74.8499984741211,127.31499481201172,2417.7392578125,157.3908233642578
2020_6,0521暨0528豪雨,闊葉樹林型,21.99315979629213,240569.44,2620693.63,260.5199890136719,108.69499969482422,134.2949981689453,2301.100830078125,117.92032623291016
2020_10,0521暨0528豪雨,闊葉樹林型,62.56677450253443,217316.0,2590369.76,301.53997802734375,140.35499572753906,183.56500244140625,2628.14892578125,151.3077392578125
2020_11,0521暨0528豪雨,闊葉樹林型,46.04401145924414,243517.6,2585680.04,300.8249816894531,138.89500427246094,190.9499969482422,2423.511474609375,137.80758666992188
2020_12,0521暨0528豪雨,闊葉樹林型,54.47959216122716,229250.87,2584867.68,299.1199951171875,146.95999145507812,203.9949951171875,2655.336669921875,149.27206420898438
2020_14,0521暨0528豪雨,闊葉樹林型,51.61115107406533,238764.7,2564809.27,320.66497802734375,163.5500030517578,223.04998779296875,2586.2177734375,142.27951049804688
2020_20,0521暨0528豪雨,闊葉樹林型,44.973117396971325,249788.21,2686595.45,223.08999633789062,69.9749984741211,117.30999755859375,2188.604248046875,136.205078125
2020_21,0521暨0528豪雨,闊葉樹林型,45.86825078796896,264587.63,2649009.11,209.52499389648438,69.5199966430664,110.70999908447266,2321.9775390625,147.938720703125
2021_0,彩雲颱風,闊葉樹林型,46.90680986887181,217394.68,2610734.3,209.88499450683594,111.33999633789062,208.62998962402344,2382.69189453125,140.41598510742188
2021_1,彩雲颱風,闊葉樹林型,39.53553952464218,216879.04,2609903.5,209.88499450683594,111.33999633789062,208.62998962402344,2382.69189453125,140.41598510742188
2021_3,彩雲颱風,闊葉樹林型,52.15176825496263,239527.39,2579332.44,275.85498046875,190.69000244140625,274.07000732421875,2592.606689453125,141.79014587402344
2021_6,彩雲颱風,闊葉樹林型,36.93089662022377,228811.59,2581538.23,256.60498046875,171.97999572753906,254.87998962402344,2666.233154296875,166.17950439453125
