uid,NDVI,NDMI,NBR,n_obs,before
bg_45910,0.8660250902175903,0.3897741138935089,0.6811308860778809,8.0,2022-07-24
bg_46450,0.7948866486549377,0.3478327393531799,0.6629217863082886,8.0,2022-07-24
bg_46527,0.8472005128860474,0.3130505383014679,0.6149287819862366,4.0,2022-07-24
bg_46660,0.869492769241333,0.3826982378959656,0.6878091096878052,5.0,2022-07-24
bg_46806,0.8488221764564514,0.3271173238754272,0.6530365347862244,3.0,2022-07-24
bg_47428,0.7963436245918274,0.3513322174549103,0.6413841247558594,2.0,2022-07-24
bg_47775,0.7865168452262878,0.3742861449718475,0.654096245765686,1.0,2022-07-24
bg_48148,0.7519535422325134,0.3624182045459747,0.6032270193099976,1.0,2022-07-24
bg_48210,0.6658075451850891,0.2856539785861969,0.513952910900116,2.0,2022-07-24
bg_48358,0.8409595489501953,0.2900302112102508,0.6012364625930786,7.0,2022-07-24
bg_48484,0.7594059705734253,0.1814505457878112,0.5013973116874695,4.0,2022-07-24
bg_48827,0.8258917331695557,0.2638825476169586,0.598488450050354,9.0,2022-07-24
bg_49221,0.8458117246627808,0.3419563472270965,0.6422094106674194,5.0,2022-07-24
bg_49314,0.8662687540054321,0.2533688247203827,0.5864402055740356,2.0,2022-07-24
bg_49383,0.8329038619995117,0.2915789186954498,0.6318907737731934,6.0,2022-07-24
bg_49976,0.8385093212127686,0.3172690570354461,0.6373801827430725,7.0,2022-07-24
bg_481,0.8769230842590332,0.3585397601127624,0.679624080657959,9.0,2022-10-02
bg_802,0.8676318526268005,0.4070420265197754,0.6906154751777649,5.0,2022-10-02
bg_904,0.9155158400535583,0.4499685168266296,0.7375144958496094,19.0,2022-10-02
bg_1064,0.9033962488174438,0.3898961544036865,0.7098305225372314,5.0,2022-10-02
bg_1079,0.7924944758415222,0.3195652067661285,0.6281569004058838,7.0,2022-10-02
bg_1191,0.8785796165466309,0.2783195674419403,0.6268754005432129,5.0,2022-10-02
bg_1517,0.8628318905830383,0.3106318414211273,0.6402597427368164,7.0,2022-10-02
bg_1549,0.8577777743339539,0.1860139667987823,0.518352746963501,5.0,2022-10-02
bg_1618,0.8888713717460632,0.387391060590744,0.6827009320259094,8.0,2022-10-02
bg_1929,0.8607169389724731,0.2361190170049667,0.5315390825271606,6.0,2022-10-02
bg_2158,0.828428328037262,0.3394495248794555,0.6423735618591309,7.0,2022-10-02
bg_2190,0.8844838738441467,0.2878203392028808,0.6189284324645996,2.0,2022-10-02
bg_2283,0.8725565075874329,0.3245786130428314,0.6581239104270935,7.0,2022-10-02
bg_2367,0.8670438528060913,0.303450733423233,0.6223157048225403,7.0,2022-10-02
bg_2531,0.8529170155525208,0.3040364682674408,0.62125164270401,4.0,2022-10-02
bg_2547,0.8893644213676453,0.3319598138332367,0.665366530418396,6.0,2022-10-02
bg_2900,0.8735971450805664,0.3151735961437225,0.6484732031822205,7.0,2022-10-02
bg_3016,0.8719805479049683,0.1858453452587127,0.5453769564628601,6.0,2022-10-02
bg_3221,0.8688593506813049,0.3932336866855621,0.6958436965942383,7.0,2022-10-02
bg_3388,0.8785973191261292,0.3512448668479919,0.6651201844215393,7.0,2022-10-02
bg_3542,0.869600236415863,0.3361457288265228,0.6586142778396606,7.0,2022-10-02
bg_3591,0.8885941505432129,0.3256565034389496,0.6441358923912048,7.0,2022-10-02
bg_4081,0.8808757066726685,0.2915827333927154,0.6387327313423157,5.0,2022-10-02
bg_4132,0.8662224411964417,0.3435996174812317,0.6394597887992859,9.0,2022-10-02
bg_4307,0.8647446036338806,0.3110402226448059,0.6379847526550293,12.0,2022-10-02
bg_4340,0.8149532675743103,0.2808127999305725,0.5957667827606201,5.0,2022-10-02
bg_4364,0.8692015409469604,0.3562752902507782,0.6702151894569397,7.0,2022-10-02
bg_4466,0.844322919845581,0.3852752447128296,0.6583143472671509,10.0,2022-10-02
bg_4475,0.8876590132713318,0.379267156124115,0.6889811158180237,6.0,2022-10-02
bg_4758,0.8439878821372986,0.2469128668308258,0.5502845644950867,6.0,2022-10-02
bg_4959,0.8766324520111084,0.3301232755184173,0.6592816114425659,6.0,2022-10-02
bg_5177,0.8541515469551086,0.2606926262378692,0.6062546372413635,6.0,2022-10-02
bg_5393,0.8797672986984253,0.3175048828125,0.645596981048584,3.0,2022-10-02
bg_5557,0.8758571743965149,0.3266711235046386,0.6292985081672668,6.0,2022-10-02
bg_5640,0.8539164662361145,0.2908363044261932,0.6000518798828125,6.0,2022-10-02
bg_5826,0.8915473222732544,0.3424836099147796,0.6612832546234131,6.0,2022-10-02
bg_5954,0.8938307166099548,0.3185239732265472,0.6508254408836365,7.0,2022-10-02
bg_6053,0.8688700199127197,0.3516720235347748,0.6682815551757812,6.0,2022-10-02
bg_6088,0.8549557328224182,0.3335040211677551,0.6324615478515625,8.0,2022-10-02
bg_6106,0.8174974322319031,0.1611241847276687,0.4962387084960937,8.0,2022-10-02
bg_6124,0.8614217638969421,0.2741843163967132,0.5867828726768494,6.0,2022-10-02
bg_6183,0.8280842900276184,0.3177525103092193,0.6476911902427673,9.0,2022-10-02
bg_6379,0.8730425834655762,0.2687249779701233,0.6127333641052246,6.0,2022-10-02
bg_6567,0.8600645661354065,0.3548020422458648,0.6782273650169373,9.0,2022-10-02
bg_6579,0.8815659284591675,0.3351063728332519,0.6361631751060486,7.0,2022-10-02
bg_7990,0.8035567998886108,0.222551941871643,0.556552529335022,7.0,2022-10-02
bg_8321,0.8671770691871643,0.3447915017604828,0.6608258485794067,6.0,2022-10-02
bg_8363,0.844789445400238,0.2968281805515289,0.6381915807723999,8.0,2022-10-02
bg_8415,0.8509015440940857,0.2536687552928924,0.588691771030426,5.0,2022-10-02
bg_8491,0.8573821187019348,0.3557479977607727,0.6646683812141418,7.0,2022-10-02
bg_9035,0.8702290058135986,0.2895891666412353,0.6244934797286987,7.0,2022-10-02
bg_9130,0.8911917209625244,0.3512820601463318,0.6640124320983887,17.0,2022-10-02
bg_9145,0.889002799987793,0.2937323451042175,0.6179372668266296,6.0,2022-10-02
bg_9453,0.7035670280456543,0.2486339509487152,0.5487341284751892,6.0,2022-10-02
bg_9946,0.8610334992408752,0.2213565409183502,0.5786728262901306,3.0,2022-10-02
bg_10030,0.844231903553009,0.2614132165908813,0.5455814599990845,14.0,2022-10-02
bg_10126,0.8235446214675903,0.2579582631587982,0.5859291553497314,8.0,2022-10-02
bg_10312,0.8802443742752075,0.2906418740749359,0.6234672665596008,5.0,2022-10-02
bg_10621,0.8791152238845825,0.2902825176715851,0.6155490875244141,9.0,2022-10-02
bg_10721,0.8871016502380371,0.2844588458538055,0.6050269603729248,5.0,2022-10-02
bg_11000,0.8687728047370911,0.3376820981502533,0.6630434393882751,9.0,2022-10-02
bg_11036,0.8693031072616577,0.2877526879310608,0.5644803047180176,5.0,2022-10-02
bg_11233,0.8996463418006897,0.3975973427295685,0.6978759765625,9.0,2022-10-02
bg_11327,0.8579800724983215,0.3059700727462768,0.6463373303413391,4.0,2022-10-02
bg_11943,0.9083820581436156,0.3618525564670563,0.6729641556739807,9.0,2022-10-02
bg_11948,0.8952001929283142,0.4022612273693084,0.7144415974617004,5.0,2022-10-02
bg_12111,0.9004424810409546,0.3539775907993316,0.661107063293457,9.0,2022-10-02
bg_12501,0.8916701078414917,0.3439467847347259,0.655698835849762,6.0,2022-10-02
bg_12702,0.8562000393867493,0.2772503197193146,0.5765787363052368,12.0,2022-10-02
bg_12788,0.8778889179229736,0.3819012343883514,0.69635409116745,5.0,2022-10-02
bg_12804,0.8692750334739685,0.2803821861743927,0.5676510334014893,7.0,2022-10-02
bg_13023,0.8325312733650208,0.3525773286819458,0.6694432497024536,5.0,2022-10-02
bg_13287,0.8829924464225769,0.3300768136978149,0.6592293977737427,2.0,2022-10-02
bg_13318,0.8730041980743408,0.3095389306545257,0.5986974835395813,5.0,2022-10-02
bg_13352,0.8813923597335815,0.2802339196205139,0.6155085563659668,6.0,2022-10-02
bg_13369,0.849183976650238,0.3191067278385162,0.6275791525840759,6.0,2022-10-02
bg_13648,0.8649758100509644,0.30604287981987,0.6436963677406311,6.0,2022-10-02
bg_13703,0.7632529735565186,0.2829672396183014,0.5365497469902039,8.0,2022-10-02
bg_13906,0.8779054880142212,0.3860863745212555,0.6978738903999329,7.0,2022-10-02
bg_14015,0.845002293586731,0.3263038396835327,0.6305878758430481,4.0,2022-10-02
bg_14112,0.8687384724617004,0.2714278101921081,0.5856464505195618,6.0,2022-10-02
bg_14601,0.8830302357673645,0.3760898411273956,0.6811803579330444,8.0,2022-10-02
bg_14830,0.8756024241447449,0.3344456851482391,0.6662960052490234,4.0,2022-10-02
bg_14871,0.8812199234962463,0.3600136637687683,0.6687232851982117,9.0,2022-10-02
bg_14904,0.8727272748947144,0.3579930365085602,0.6560879349708557,5.0,2022-10-02
bg_15102,0.8022266030311584,0.3817573487758636,0.6770963668823242,5.0,2022-10-02
bg_15114,0.8891363739967346,0.3535310328006744,0.6770492792129517,8.0,2022-10-02
bg_15247,0.815017580986023,0.2081360220909118,0.5038110017776489,4.0,2022-10-02
bg_15328,0.5418730974197388,0.1149549409747123,0.3169453740119934,5.0,2022-10-02
bg_15364,0.587353527545929,0.1389641761779785,0.4050226807594299,6.0,2022-10-02
bg_15374,0.8892241716384888,0.2850159108638763,0.6196269392967224,6.0,2022-10-02
bg_15803,0.8881874680519104,0.334425687789917,0.6378899216651917,8.0,2022-10-02
bg_15953,0.7640553116798401,0.2740888893604278,0.5317875742912292,7.0,2022-10-02
bg_15985,0.8476821184158325,0.2954149842262268,0.6248803734779358,7.0,2022-10-02
bg_16056,0.752291202545166,0.2198685109615326,0.5082262754440308,7.0,2022-10-02
bg_16452,0.8571079969406128,0.3245217502117157,0.6425999402999878,5.0,2022-10-02
bg_16621,0.8567755818367004,0.3470149338245392,0.6528388261795044,6.0,2022-10-02
bg_16740,0.8684124946594238,0.2708388566970825,0.6057761907577515,4.0,2022-10-02
bg_16776,0.8795718550682068,0.3396428525447845,0.65827476978302,4.0,2022-10-02
bg_16797,0.8347934484481812,0.3486660420894623,0.6528481841087341,6.0,2022-10-02
bg_16808,0.7924438118934631,0.3121784329414367,0.5790200233459473,8.0,2022-10-02
bg_17226,0.8714536428451538,0.3249217569828033,0.6338288187980652,8.0,2022-10-02
bg_17322,0.805352509021759,0.2998401820659637,0.5984082818031311,8.0,2022-10-02
bg_17524,0.8797745108604431,0.2854546308517456,0.6211299300193787,4.0,2022-10-02
bg_17609,0.8750280737876892,0.36265429854393,0.6812988519668579,7.0,2022-10-02
bg_18065,0.8638449311256409,0.3318295180797577,0.6354832649230957,6.0,2022-10-02
bg_18076,0.8778746724128723,0.3155555427074432,0.6465908885002136,5.0,2022-10-02
bg_18484,0.8797468543052673,0.2976827025413513,0.5986740589141846,7.0,2022-10-02
bg_18489,0.9012987017631532,0.3940919935703277,0.7033159136772156,5.0,2022-10-02
bg_18582,0.8760377764701843,0.3446788787841797,0.6824400424957275,6.0,2022-10-02
bg_18698,0.8859813213348389,0.3873694837093353,0.6876437664031982,7.0,2022-10-02
bg_18734,0.8692312240600586,0.3280590176582336,0.6516826748847961,6.0,2022-10-02
bg_18742,0.8456642627716064,0.2306627482175827,0.5396145582199097,7.0,2022-10-02
bg_18775,0.8565737009048462,0.3146972358226776,0.6351466774940491,6.0,2022-10-02
bg_19019,0.8663594722747803,0.2703719139099121,0.6154628396034241,5.0,2022-10-02
bg_19025,0.8838383555412292,0.3155936896800995,0.6401913166046143,8.0,2022-10-02
bg_19110,0.870343029499054,0.2456191033124923,0.5878911018371582,6.0,2022-10-02
bg_19114,0.8269391655921936,0.2702460885047912,0.5756208896636963,8.0,2022-10-02
bg_19165,0.8931937217712402,0.3960010111331939,0.7069597244262695,3.0,2022-10-02
bg_19204,0.8810942769050598,0.3130384385585785,0.638328492641449,6.0,2022-10-02
bg_19554,0.8570212721824646,0.3178317844867706,0.6360232830047607,7.0,2022-10-02
bg_19780,0.8848167657852173,0.3799172043800354,0.684410035610199,7.0,2022-10-02
bg_19812,0.8842456936836243,0.3092084527015686,0.6188702583312988,6.0,2022-10-02
bg_19905,0.8782187104225159,0.301700621843338,0.6196447014808655,5.0,2022-10-02
bg_19951,0.9039422273635864,0.4553633630275726,0.750129759311676,6.0,2022-10-02
bg_20090,0.8965609669685364,0.3773468136787414,0.6885926127433777,4.0,2022-10-02
bg_20166,0.8712935447692871,0.3708640038967132,0.6671047210693359,6.0,2022-10-02
bg_20308,0.8959774374961853,0.2822658717632293,0.5835421681404114,5.0,2022-10-02
bg_20727,0.8662407994270325,0.3378453850746155,0.660183310508728,6.0,2022-10-02
bg_20749,0.8929802179336548,0.418565958738327,0.7052357196807861,6.0,2022-10-02
bg_20839,0.8633846044540405,0.3915766477584839,0.7098883986473083,7.0,2022-10-02
bg_20853,0.8923354148864746,0.3872694671154022,0.6804179549217224,9.0,2022-10-02
bg_21246,0.883141040802002,0.4123581349849701,0.7091707587242126,5.0,2022-10-02
bg_21271,0.906180202960968,0.3633942902088165,0.6868621110916138,3.0,2022-10-02
bg_21334,0.8405796885490417,0.3257271349430084,0.6372296214103699,7.0,2022-10-02
bg_21752,0.8777562975883484,0.3046557903289795,0.6294411420822144,8.0,2022-10-02
bg_22093,0.8530817627906799,0.3368420898914337,0.6449307799339294,7.0,2022-10-02
bg_22110,0.8272629380226135,0.3355775475502014,0.6140754818916321,6.0,2022-10-02
bg_22132,0.885394275188446,0.3209060728549957,0.6305722594261169,6.0,2022-10-02
bg_22504,0.8948520421981812,0.4062676727771759,0.7056352496147156,4.0,2022-10-02
bg_22710,0.8835158944129944,0.3094462752342224,0.6432884335517883,7.0,2022-10-02
bg_24158,0.8714788556098938,0.359807014465332,0.628333330154419,7.0,2022-10-02
bg_24167,0.8648180365562439,0.2241980880498886,0.5722543597221375,5.0,2022-10-02
bg_24257,0.898659884929657,0.3783757090568542,0.6792466640472412,4.0,2022-10-02
bg_24353,0.5858688354492188,0.2140388339757919,0.4477881491184234,8.0,2022-10-02
bg_24366,0.8756349682807922,0.342208981513977,0.6754180192947388,6.0,2022-10-02
bg_24930,0.8563894629478455,0.3706998825073242,0.6710050702095032,7.0,2022-10-02
bg_25334,0.8001525402069092,0.312996506690979,0.6012400388717651,7.0,2022-10-02
bg_25414,0.8386291861534119,0.3161610066890716,0.6484784483909607,6.0,2022-10-02
bg_25463,0.8833877444267273,0.3080110549926758,0.6361014246940613,4.0,2022-10-02
bg_25516,0.882124125957489,0.3187729716300964,0.6382154226303101,4.0,2022-10-02
bg_25552,0.8475084900856018,0.3876446783542633,0.6814265847206116,7.0,2022-10-02
bg_25846,0.8669537305831909,0.3431896865367889,0.6718334555625916,2.0,2022-10-02
bg_25847,0.8887686729431152,0.3692061901092529,0.6895999908447266,9.0,2022-10-02
bg_26045,0.890726625919342,0.3495324850082397,0.6490126252174377,8.0,2022-10-02
bg_26736,0.881678581237793,0.299035370349884,0.6373352408409119,7.0,2022-10-02
bg_26737,0.8808325529098511,0.3261025249958038,0.6535062789916992,8.0,2022-10-02
bg_26831,0.8945633172988892,0.4174765944480896,0.704304575920105,8.0,2022-10-02
bg_27033,0.8916576504707336,0.3236009776592254,0.6219229102134705,5.0,2022-10-02
bg_27330,0.9034233689308168,0.4054502248764038,0.6914846301078796,8.0,2022-10-02
bg_27737,0.905402898788452,0.4622668325901031,0.7506011724472046,5.0,2022-10-02
bg_27788,0.8656919598579407,0.2744407653808594,0.5833219885826111,4.0,2022-10-02
bg_27796,0.0207110624760389,0.0267783589661121,0.0542412921786308,14.0,2022-10-02
bg_27937,0.8908215165138245,0.4132215082645416,0.713909387588501,4.0,2022-10-02
bg_28002,0.7742782235145569,0.2621359229087829,0.5844536423683167,5.0,2022-10-02
bg_28019,0.8287737369537354,0.2886554598808288,0.6046314835548401,7.0,2022-10-02
bg_28049,0.9071964621543884,0.2966672778129577,0.6155989170074463,5.0,2022-10-02
bg_28239,0.8883071541786194,0.3587062954902649,0.6705120205879211,9.0,2022-10-02
bg_28591,0.8313799500465393,0.2495424300432205,0.5825030207633972,7.0,2022-10-02
bg_28621,0.888501763343811,0.3564013838768005,0.6657702922821045,3.0,2022-10-02
bg_28663,0.5263378620147705,0.1861997991800308,0.3734897375106811,8.0,2022-10-02
bg_28691,0.8474910855293274,0.3136676251888275,0.6149477958679199,7.0,2022-10-02
bg_28820,0.8666285276412964,0.2988056540489197,0.6256344318389893,8.0,2022-10-02
bg_28978,0.8632572293281555,0.3337115049362182,0.6433423757553101,8.0,2022-10-02
bg_29180,0.8933026194572449,0.3851788938045501,0.667475163936615,6.0,2022-10-02
bg_29264,0.8721473217010498,0.3889905512332916,0.6933168172836304,4.0,2022-10-02
bg_29387,0.9007732272148132,0.374015748500824,0.694088876247406,6.0,2022-10-02
bg_29553,0.8819645047187805,0.4123745858669281,0.7137014269828796,9.0,2022-10-02
bg_29676,0.8924508690834045,0.3812523186206817,0.6938704252243042,7.0,2022-10-02
bg_29777,0.917670965194702,0.4153199791908264,0.7341382503509521,4.0,2022-10-02
bg_29908,0.8200725317001343,0.2445308715105056,0.5058462619781494,7.0,2022-10-02
bg_30264,0.8796296119689941,0.3688572943210602,0.6635935306549072,7.0,2022-10-02
bg_30343,0.8727169036865234,0.3794447183609009,0.6804165244102478,7.0,2022-10-02
bg_30409,0.8387384414672852,0.2321315556764602,0.5858887434005737,7.0,2022-10-02
bg_30490,0.8651350736618042,0.3706424832344055,0.6855055689811707,5.0,2022-10-02
bg_31040,0.8939550518989563,0.4226282238960266,0.7151890993118286,4.0,2022-10-02
bg_31052,0.8867286443710327,0.3962374329566955,0.6981582641601562,7.0,2022-10-02
bg_31165,0.8787878751754761,0.3452621698379516,0.6626453995704651,5.0,2022-10-02
bg_31451,0.8371522426605225,0.3197216093540191,0.629249095916748,6.0,2022-10-02
bg_31524,0.8695233464241028,0.2995871305465698,0.6035242676734924,9.0,2022-10-02
bg_31627,0.8964536190032959,0.3554950058460235,0.6879780888557434,8.0,2022-10-02
bg_31668,0.9154139757156372,0.3862526714801788,0.689684271812439,4.0,2022-10-02
bg_31820,0.8970627784729004,0.412318080663681,0.7224811911582947,5.0,2022-10-02
bg_31838,0.8849053382873535,0.3823967576026916,0.7093241214752197,6.0,2022-10-02
bg_31988,0.8962088227272034,0.3902402520179748,0.6925508379936218,6.0,2022-10-02
bg_32053,0.856387734413147,0.3341498374938965,0.6462603807449341,8.0,2022-10-02
bg_32186,0.5686060786247253,0.172192245721817,0.3558980822563171,6.0,2022-10-02
bg_32273,0.8301197290420532,0.2996219396591186,0.6129117012023926,8.0,2022-10-02
bg_32421,0.8736007213592529,0.2918764054775238,0.6280829906463623,6.0,2022-10-02
bg_32491,0.9059731960296632,0.3639870285987854,0.6495006680488586,7.0,2022-10-02
bg_32527,0.8842772245407104,0.3775783181190491,0.6720802783966064,6.0,2022-10-02
bg_32925,0.8322399258613586,0.2496639639139175,0.5675394535064697,5.0,2022-10-02
bg_33112,0.8939716815948486,0.3200394213199615,0.6516380906105042,6.0,2022-10-02
bg_33221,0.8882439136505127,0.3707640767097473,0.6798391342163086,20.0,2022-10-02
bg_33634,0.4220402538776397,0.0228220764547586,0.2445954233407974,9.0,2022-10-02
bg_33726,0.8664886355400085,0.3858049213886261,0.6891230940818787,5.0,2022-10-02
bg_33849,0.8961474299430847,0.3330716490745544,0.6661965250968933,7.0,2022-10-02
bg_33877,0.8841401934623718,0.3606730997562408,0.6632140874862671,6.0,2022-10-02
bg_33973,0.8388521075248718,0.220736414194107,0.5559187531471252,7.0,2022-10-02
bg_34157,0.851897120475769,0.3357202708721161,0.638194739818573,4.0,2022-10-02
bg_34287,0.8135772347450256,0.1833830922842025,0.5246636867523193,5.0,2022-10-02
bg_34533,0.8346936106681824,0.3078695237636566,0.6092168688774109,6.0,2022-10-02
bg_34615,0.8821703791618347,0.4025235474109649,0.685046911239624,8.0,2022-10-02
bg_34787,0.8870571255683899,0.4039829969406128,0.7000824213027954,6.0,2022-10-02
bg_34804,0.5715676546096802,0.1152702495455741,0.1975514888763427,7.0,2022-10-02
bg_34967,0.8715067505836487,0.2794281244277954,0.6153228878974915,5.0,2022-10-02
bg_35007,0.3295054733753204,0.138406366109848,0.3326497972011566,4.0,2022-10-02
bg_35246,0.8743608593940735,0.3518798947334289,0.6659877896308899,9.0,2022-10-02
bg_35256,0.7658624053001404,0.2734600007534027,0.5477429032325745,7.0,2022-10-02
bg_35401,0.8543785214424133,0.4017422497272491,0.6604840755462646,22.0,2022-10-02
bg_35555,0.8978869318962097,0.3547875881195068,0.6485654711723328,8.0,2022-10-02
bg_35833,0.8536608219146729,0.3434536159038543,0.6372869610786438,6.0,2022-10-02
bg_35893,0.8123827576637268,0.2284783571958542,0.5734962821006775,7.0,2022-10-02
bg_35907,0.8623332977294922,0.3299412131309509,0.6641770601272583,6.0,2022-10-02
bg_36196,0.8792718648910522,0.3352461159229278,0.6474624872207642,8.0,2022-10-02
